accession,ncbi_taxid
RS_GCF_900111255.1,604330
RS_GCF_000159235.2,525256
RS_GCF_000179715.1,866774
RS_GCF_000466405.1,1321773
RS_GCF_900078545.1,1776381
GB_GCA_900314685.1,152507
GB_GCA_900315165.1,152507
GB_GCA_002407925.1,1951468
GB_GCA_902777325.1,331632
GB_GCA_902790135.1,331632
GB_GCA_902778135.1,331632
GB_GCA_902766835.1,331632
GB_GCA_902779675.1,331632
GB_GCA_002305995.1,1951452
GB_GCA_902801175.1,331632
GB_GCA_002449555.1,1951474
GB_GCA_900314645.1,152507
GB_GCA_902797175.1,331632
GB_GCA_902788705.1,331632
GB_GCA_902772435.1,331632
GB_GCA_902793465.1,331632
GB_GCA_902803315.1,331632
GB_GCA_902772085.1,331632
GB_GCA_902780305.1,331632
GB_GCA_902793195.1,331632
GB_GCA_900318935.1,152507
GB_GCA_902766445.1,331632
GB_GCA_902798915.1,331632
GB_GCA_902786015.1,331632
GB_GCA_900314495.1,190764
GB_GCA_900314575.1,190764
RS_GCF_012027725.1,2530046
RS_GCF_900128445.1,1852386
RS_GCF_002159535.1,1965625
RS_GCF_002159625.1,1965621
RS_GCF_002159495.1,1965626
RS_GCF_900119385.1,1871031
RS_GCF_002160255.1,1965579
RS_GCF_002159735.1,1965615
RS_GCF_900119915.1,1805478
GB_GCA_002305805.1,1946064
GB_GCA_002407785.1,1946072
GB_GCA_003150175.1,2052159
GB_GCA_900540955.1,190764
GB_GCA_002440065.1,1946074
RS_GCF_003609875.1,2109685
RS_GCF_000564995.1,1190620
GB_GCA_900555335.1,274587
GB_GCA_902373375.1,274587
RS_GCF_000024225.1,521095
RS_GCF_000174015.1,553184
RS_GCF_000411555.1,1203602
RS_GCF_000752675.2,1504822
GB_GCA_900768455.1,2321400
GB_GCA_900770865.1,2321400
GB_GCA_902773995.1,331632
RS_GCF_001494635.1,1299998
RS_GCF_900119625.1,1797112
RS_GCF_900111695.1,1855394
GB_GCA_900548775.1,190764
GB_GCA_004557505.1,2011094
RS_GCF_900605015.1,2364795
GB_GCA_002331575.1,1946066
GB_GCA_902791035.1,331632
RS_GCF_004010535.1,2491116
GB_GCA_902795065.1,331632
GB_GCA_900313905.1,152507
GB_GCA_900314535.1,190764
GB_GCA_003862175.1,2011094
RS_GCF_000483125.1,1121023
RS_GCF_001437015.1,1381
RS_GCF_001552785.1,1393034
GB_GCA_900551595.1,331632
GB_GCA_902766805.1,331632
GB_GCA_902795635.1,331632
GB_GCA_902782635.1,331632
RS_GCF_003966955.1,2003188
RS_GCF_900143685.1,1871022
GB_GCA_900543875.1,331632
GB_GCA_900544655.1,331632
GB_GCA_900552935.1,331632
GB_GCA_900549525.1,331632
RS_GCF_901212675.1,133926
RS_GCF_901212655.1,133926
RS_GCF_004793925.1,2011094
RS_GCF_012584445.1,2726201
RS_GCF_004793665.1,2011094
GB_GCA_900539345.1,331632
GB_GCA_900555105.1,331632
GB_GCA_902783515.1,331632
GB_GCA_903789505.1,349920
RS_GCF_000270285.1,502558
RS_GCF_002899715.1,2070686
RS_GCF_002159915.1,1965592
RS_GCF_002899695.1,2070688
RS_GCF_902386925.1,1870985
RS_GCF_014287365.1,2763043
RS_GCF_900184265.1,1871008
RS_GCF_000024265.1,479437
RS_GCF_003339815.1,242230
RS_GCF_003340345.1,230658
RS_GCF_003726035.1,230658
RS_GCF_000210055.1,657308
RS_GCF_900199375.1,1335613
RS_GCF_003339845.1,2078569
GB_GCA_900170005.1,1841863
RS_GCF_900199545.1,1852371
RS_GCF_900240215.1,1907662
RS_GCF_901411515.1,2479841
GB_GCA_009782605.1,1972561
GB_GCA_009782615.1,1972561
RS_GCF_011039175.1,2709798
RS_GCF_011392455.1,2682776
RS_GCF_009911635.1,2304548
RS_GCF_003612515.1,2320120
GB_GCA_900550385.1,331632
RS_GCF_900754495.1,1972561
RS_GCF_000236865.1,1034345
GB_GCA_900550055.1,331632
GB_GCA_002431805.1,1951647
RS_GCF_004135645.1,2509433
RS_GCF_008831035.1,2137581
GB_GCA_900554945.1,331632
RS_GCF_011038965.1,2709406
RS_GCF_000422625.1,1121866
RS_GCF_008831045.1,1796610
RS_GCF_000403355.2,1235794
RS_GCF_000478885.1,1384484
RS_GCF_011405655.1,2707299
RS_GCF_003725335.1,747645
RS_GCF_011038975.1,2709407
RS_GCF_013185065.1,2722822
RS_GCF_900754955.1,1972561
RS_GCF_009911695.1,2304571
RS_GCF_003612475.1,2320119
RS_GCF_011039075.1,2709791
GB_GCA_902764575.1,331632
GB_GCA_902788545.1,331632
GB_GCA_003452695.1,1972561
GB_GCA_002371495.1,1951644
GB_GCA_902796815.1,331632
GB_GCA_902779135.1,331632
GB_GCA_902781245.1,331632
RS_GCF_000814825.1,1531429
RS_GCF_900604965.1,2161815
RS_GCF_013201155.1,2734634
RS_GCF_001552935.1,1588753
GB_GCA_900552365.1,331632
GB_GCA_903789375.1,2321402
GB_GCA_900542065.1,293422
GB_GCA_900551155.1,293422
GB_GCA_900548955.1,293422
GB_GCA_900556585.1,293422
GB_GCA_000435475.1,1262868
GB_GCA_900554685.1,655657
GB_GCA_900539675.1,331632
GB_GCA_000436075.1,1262875
GB_GCA_900553605.1,293422
GB_GCA_900544455.1,293422
GB_GCA_900547965.1,293422
GB_GCA_900555755.1,293422
RS_GCF_900753095.1,1972561
GB_GCA_000435675.1,1262876
GB_GCA_900538545.1,293422
GB_GCA_900542525.1,293422
GB_GCA_900540345.1,293422
GB_GCA_900542265.1,293422
GB_GCA_000434775.1,1262877
GB_GCA_900546175.1,293422
RS_GCF_000023845.1,469378
RS_GCF_001486445.1,1720315
RS_GCF_001643775.1,79604
GB_GCA_902767025.1,331632
GB_GCA_902768975.1,331632
GB_GCA_004555335.1,2011094
GB_GCA_002417975.1,1951646
GB_GCA_903789415.1,2321402
GB_GCA_900552585.1,331632
RS_GCF_003725295.1,255723
GB_GCA_900555495.1,665903
GB_GCA_900553775.1,665903
RS_GCF_000296445.1,742818
GB_GCA_900553655.1,665903
RS_GCF_003725995.1,498718
RS_GCF_003725955.1,572010
RS_GCF_000023885.1,471855
RS_GCF_000162875.1,649764
RS_GCF_900169485.1,1944646
GB_GCA_009776725.1,2052159
GB_GCA_009781525.1,2052159
GB_GCA_009779015.1,2052159
GB_GCA_009787085.1,1883427
GB_GCA_002293265.1,1950945
GB_GCA_003509825.1,2052159
GB_GCA_009783245.1,2052159
GB_GCA_009781535.1,2052159
GB_GCA_009783085.1,2052159
GB_GCA_009784425.1,2052159
GB_GCA_009784945.1,2052159
GB_GCA_002305585.1,1950944
GB_GCA_012515495.1,2011094
GB_GCA_902796325.1,331632
GB_GCA_900556425.1,331632
RS_GCF_900756605.1,2052159
GB_GCA_003149935.1,2052159
GB_GCA_900544245.1,331632
GB_GCA_902783925.1,331632
RS_GCF_900758075.1,2052159
GB_GCA_902783175.1,331632
GB_GCA_902796975.1,331632
GB_GCA_004553405.1,2011094
GB_GCA_900314665.1,152507
GB_GCA_013335845.1,1883427
GB_GCA_900313875.1,152507
GB_GCA_009779855.1,2052159
GB_GCA_009785705.1,2052159
GB_GCA_009784345.1,2052159
GB_GCA_009779395.1,2052159
GB_GCA_009785795.1,2052159
GB_GCA_009778715.1,2052159
GB_GCA_009781115.1,2052159
GB_GCA_009785855.1,1883427
GB_GCA_009781565.1,1883427
GB_GCA_009784095.1,2052159
GB_GCA_009777935.1,2052159
GB_GCA_002345925.1,1953120
GB_GCA_002841295.1,2013651
GB_GCA_002841355.1,2013644
GB_GCA_004348925.1,1883427
GB_GCA_009773565.1,1883427
GB_GCA_001950395.1,1927122
GB_GCA_002347365.1,1953119
GB_GCA_002423585.1,1953128
GB_GCA_009668945.1,1883427
GB_GCA_003453535.1,2052159
GB_GCA_011372845.1,1883427
GB_GCA_002328745.1,1953117
GB_GCA_002347725.1,1953118
GB_GCA_003133285.1,2052159
GB_GCA_903831865.1,1105182
GB_GCA_005774595.1,1883427
GB_GCA_013824215.1,2011094
GB_GCA_003563465.1,2011094
GB_GCA_007123455.1,2052159
GB_GCA_007121015.1,2052159
GB_GCA_007125735.1,2052159
GB_GCA_002293965.1,1953130
GB_GCA_002478275.1,1953129
GB_GCA_002367305.1,1953123
GB_GCA_002841275.1,2013652
GB_GCA_011331305.1,1883427
GB_GCA_009779675.1,2052159
GB_GCA_013334745.1,2052159
GB_GCA_013336165.1,2052159
GB_GCA_002779205.1,1973893
GB_GCA_013202875.1,1883427
GB_GCA_004376325.1,1883427
GB_GCA_003564035.1,1883427
GB_GCA_007120425.1,1883427
GB_GCA_014360385.1,1883427
GB_GCA_002068775.1,1852788
GB_GCA_003155275.1,1883427
GB_GCA_002304935.1,1953116
GB_GCA_012837825.1,1883427
GB_GCA_003486795.1,1883427
RS_GCF_013281975.1,2754717
GB_GCA_001871795.1,1803498
RS_GCF_902810715.1,1869227
GB_GCA_001767575.1,1797195
GB_GCA_011047485.1,1883427
GB_GCA_002339355.1,1953121
GB_GCA_003491635.1,1883427
GB_GCA_002366545.1,1953122
GB_GCA_011046085.1,1883427
GB_GCA_003599235.1,1883427
GB_GCA_013178005.1,1883427
GB_GCA_014360645.1,1883427
GB_GCA_003598015.1,1883427
GB_GCA_011337865.1,1883427
GB_GCA_014360685.1,1883427
GB_GCA_014360655.1,1883427
GB_GCA_001768645.1,1797197
GB_GCA_002843005.1,2013648
GB_GCA_003157385.1,1883427
GB_GCA_003154635.1,1883427
RS_GCF_001949125.1,249408
RS_GCF_009017495.1,2652443
RS_GCF_000701405.1,1121381
RS_GCF_000701425.1,1121380
RS_GCF_014201875.1,662880
RS_GCF_006335125.1,585398
GB_GCA_014647055.1,522487
GB_GCA_014647075.1,522488
RS_GCF_004801415.1,2568654
RS_GCF_014201805.1,1141878
RS_GCF_002901445.1,2054903
RS_GCF_013337115.1,2518341
GB_GCA_014648135.1,1867090
RS_GCF_001485435.1,57498
RS_GCF_001007995.1,1309411
RS_GCF_001507665.1,1768108
GB_GCA_014647435.1,1309407
RS_GCF_003028415.1,2136176
RS_GCF_009755355.1,2682977
RS_GCF_002017875.1,1938608
RS_GCF_002198095.1,223556
GB_GCA_014648115.1,1837379
RS_GCF_000020685.1,546414
GB_GCA_014647655.1,1706855
RS_GCF_003444775.1,317577
RS_GCF_000008565.1,243230
RS_GCF_011067105.1,1288484
RS_GCF_900109185.1,856736
RS_GCF_004634215.1,2528713
RS_GCF_000252445.1,745776
RS_GCF_001424185.1,1736338
RS_GCF_001644565.1,1182568
RS_GCF_004801315.1,2568653
RS_GCF_000378445.1,1121378
RS_GCF_000196275.1,319795
RS_GCF_000745175.1,1540221
RS_GCF_004758605.1,1211322
RS_GCF_000599865.1,1476583
RS_GCF_000381345.1,1121377
RS_GCF_002897375.1,200253
RS_GCF_002869765.1,1737569
RS_GCF_900176165.1,695939
RS_GCF_002953415.1,2080419
RS_GCF_009377345.1,2651870
RS_GCF_000482805.1,1121383
RS_GCF_014201885.1,1665626
RS_GCF_000190555.1,693977
GB_GCA_014653275.1,394230
RS_GCF_003966215.1,32062
RS_GCF_003860465.1,2489213
RS_GCF_007280555.1,2592048
RS_GCF_009982895.1,468913
RS_GCF_003173015.1,2202254
GB_GCA_014646915.1,393059
GB_GCA_014648095.1,1848197
RS_GCF_000186385.1,709986
RS_GCF_000317835.1,937777
RS_GCF_000519345.1,926554
RS_GCF_003217515.1,694435
RS_GCF_007990775.1,1223518
GB_GCA_014646895.1,392414
RS_GCF_000745915.1,1121382
RS_GCF_014202645.1,521158
GB_GCA_014378225.1,1936787
GB_GCA_013298185.1,2478479
GB_GCA_013298595.1,2478479
GB_GCA_003567075.1,2026798
GB_GCA_007122815.1,2026798
GB_GCA_007121175.1,2026798
GB_GCA_007130855.1,2026798
GB_GCA_003556805.1,2026798
GB_GCA_007695125.1,2026798
GB_GCA_007130445.1,2026798
GB_GCA_007128755.1,2026798
GB_GCA_013697735.1,2026798
GB_GCA_011389865.1,2026798
GB_GCA_011390735.1,2026798
GB_GCA_011390455.1,2026798
GB_GCA_011390675.1,2026798
GB_GCA_012515535.1,2478479
GB_GCA_007130355.1,2026798
GB_GCA_002239005.1,1919250
GB_GCA_002707365.1,2026798
RS_GCF_000092425.1,649638
GB_GCA_902806425.1,543023
RS_GCF_000421625.1,1123389
GB_GCA_011053565.1,540988
RS_GCF_001280255.1,271
RS_GCF_003426945.1,1761908
GB_GCA_001311545.1,1293587
GB_GCA_001311585.1,1293589
RS_GCF_900102145.1,482827
RS_GCF_000091545.1,300852
RS_GCF_002355995.1,274
RS_GCF_001535545.1,456163
GB_GCA_014647535.1,532059
RS_GCF_000794385.1,1577051
RS_GCF_001880325.1,56956
RS_GCF_000381045.1,1123391
RS_GCF_000423905.1,1123386
RS_GCF_002964845.1,2078690
RS_GCF_004684245.1,2483360
RS_GCF_000744885.1,1449080
RS_GCF_003336745.1,1930763
RS_GCF_000744175.1,1449357
RS_GCF_000745065.1,1330700
RS_GCF_004307015.1,2509362
RS_GCF_000376265.1,1123388
RS_GCF_000236585.1,1111069
RS_GCF_000373145.1,1123390
RS_GCF_000771745.2,276
RS_GCF_000024425.1,504728
RS_GCF_000482765.1,1122222
GB_GCA_011327565.1,277
RS_GCF_000620065.1,1122221
RS_GCF_003574035.1,884155
RS_GCF_003351145.1,2058095
RS_GCF_003574085.1,2026184
RS_GCF_000423425.1,604331
RS_GCF_003574355.1,1227551
RS_GCF_000373205.1,1122223
RS_GCF_003574095.1,1644118
RS_GCF_000430045.1,926560
RS_GCF_000092125.1,526227
RS_GCF_003226535.1,873128
RS_GCF_000183745.1,670487
RS_GCF_014201675.1,227924
GB_GCA_011330655.1,187137
RS_GCF_000195335.1,869210
GB_GCA_003131685.1,2052315
GB_GCA_003162415.1,2052315
GB_GCA_003132525.1,2052315
GB_GCA_003132805.1,2052315
GB_GCA_003135895.1,2052315
GB_GCA_003136295.1,2052315
GB_GCA_003153505.1,2052315
GB_GCA_005879785.1,2026724
GB_GCA_005880445.1,2026724
GB_GCA_003153125.1,2052315
GB_GCA_003244045.1,2599630
GB_GCA_003134115.1,2052315
GB_GCA_003142035.1,2052315
GB_GCA_003135255.1,2052315
GB_GCA_003141695.1,2052315
GB_GCA_003153215.1,2052315
GB_GCA_003170875.1,2052315
GB_GCA_003491925.1,2026724
GB_GCA_005880985.1,2026724
GB_GCA_005889515.1,2026724
GB_GCA_003133485.1,2052315
GB_GCA_003135035.1,2052315
GB_GCA_003132265.1,2052315
GB_GCA_003164475.1,2052315
GB_GCA_013044295.1,2052315
GB_GCA_005881235.1,2026724
GB_GCA_005889285.1,2026724
GB_GCA_005889395.1,2026724
GB_GCA_005889345.1,2026724
GB_GCA_005882525.1,2026724
GB_GCA_005880605.1,2026724
GB_GCA_005882045.1,2026724
GB_GCA_005881175.1,2026724
GB_GCA_005889535.1,2026724
GB_GCA_005881715.1,2026724
GB_GCA_005889225.1,2026724
GB_GCA_005880875.1,2026724
GB_GCA_005881215.1,2026724
GB_GCA_005880395.1,2026724
GB_GCA_005882775.1,2026724
GB_GCA_005881425.1,2026724
GB_GCA_005880615.1,2026724
GB_GCA_005879675.1,2026724
GB_GCA_005889135.1,2026724
GB_GCA_005889495.1,2026724
GB_GCA_005883575.1,2026724
GB_GCA_001917775.1,1805081
GB_GCA_005882545.1,2026724
GB_GCA_005880755.1,2026724
GB_GCA_005881335.1,2026724
GB_GCA_005881275.1,2026724
GB_GCA_005882135.1,2026724
GB_GCA_005880795.1,2026724
GB_GCA_005887735.1,2026724
GB_GCA_005887685.1,2026724
GB_GCA_005880915.1,2026724
GB_GCA_005889085.1,2026724
GB_GCA_005880345.1,2026724
GB_GCA_005888075.1,2026724
GB_GCA_003151935.1,2052315
GB_GCA_003169845.1,2052315
GB_GCA_004299235.1,1869227
GB_GCA_005880315.1,2026724
GB_GCA_005880855.1,2026724
GB_GCA_003446775.1,2026724
GB_GCA_001917895.1,1803491
GB_GCA_001917815.1,1805080
GB_GCA_005879945.1,2026724
GB_GCA_003139695.1,2052315
GB_GCA_003151665.1,2052315
GB_GCA_005880945.1,2026724
GB_GCA_005879985.1,2026724
GB_GCA_005880525.1,2026724
GB_GCA_005881025.1,2026724
GB_GCA_005880175.1,2026724
RS_GCF_902812395.1,1869227
GB_GCA_003243885.1,2052315
GB_GCA_003244185.1,2052315
GB_GCA_002404015.1,1947832
GB_GCA_005881825.1,2026724
GB_GCA_002427995.1,1947836
GB_GCA_005881155.1,2026724
GB_GCA_005880695.1,2026724
GB_GCA_002347485.1,1951405
GB_GCA_002428455.1,1951440
GB_GCA_002402725.1,1951414
GB_GCA_012798065.1,2026724
GB_GCA_002840715.1,2013727
GB_GCA_003524305.1,2024896
GB_GCA_013824385.1,1872519
GB_GCA_009773005.1,2026724
GB_GCA_003158355.1,2024896
GB_GCA_012797695.1,2024896
GB_GCA_003501835.1,2024896
GB_GCA_002383615.1,1951410
RS_GCF_001050275.1,229920
GB_GCA_012798615.1,2026724
GB_GCA_012798535.1,2699749
GB_GCA_012515195.1,2699749
GB_GCA_002403095.1,1946752
GB_GCA_013177815.1,2052143
RS_GCF_001050235.1,360412
GB_GCA_002298885.1,1951444
RS_GCF_001306055.1,360411
GB_GCA_003448875.1,2024896
GB_GCA_001796355.1,1797613
GB_GCA_004347695.1,2026724
RS_GCF_001306145.1,869279
GB_GCA_002385985.1,1951408
RS_GCF_000199675.1,926569
RS_GCF_001050195.2,229919
GB_GCA_011367365.1,1872519
RS_GCF_001306035.1,229921
GB_GCA_012798515.1,2026724
GB_GCA_013178185.1,2052143
GB_GCA_013178295.1,2052143
RS_GCF_001717545.1,1889813
GB_GCA_012799995.1,2026724
GB_GCA_002329625.1,1946750
GB_GCA_002407845.1,1946754
RS_GCF_001192795.1,1678840
GB_GCA_902774215.1,166587
GB_GCA_902791025.1,166587
GB_GCA_902786265.1,166587
GB_GCA_902795255.1,166587
GB_GCA_011053085.1,2026724
GB_GCA_013314735.1,2052143
GB_GCA_002840735.1,2013725
GB_GCA_002842045.1,2013726
GB_GCA_002840755.1,2013724
GB_GCA_001899005.1,1895927
GB_GCA_002841995.1,2013731
GB_GCA_002702705.1,2024896
RS_GCF_001306115.1,1134406
GB_GCA_002412765.1,1946753
GB_GCA_002347705.1,1951406
GB_GCA_002432795.1,1951436
GB_GCA_002423495.1,1951439
GB_GCA_002435825.1,1951441
GB_GCA_002306055.1,1951402
GB_GCA_011620505.1,2024896
GB_GCA_001603765.1,1674891
GB_GCA_002399085.1,1951417
GB_GCA_002409365.1,1951423
GB_GCA_003532515.1,2024896
GB_GCA_011620465.1,2024896
GB_GCA_012514645.1,2026724
GB_GCA_002305635.1,1951403
GB_GCA_002411175.1,1951427
GB_GCA_012800995.1,2026724
GB_GCA_012839565.1,2024896
GB_GCA_002409625.1,1951432
GB_GCA_002407905.1,1951431
GB_GCA_012729755.1,2026724
GB_GCA_011620445.1,2024896
GB_GCA_002417685.1,1951435
GB_GCA_003499715.1,2024896
GB_GCA_003445715.1,2024896
GB_GCA_012517865.1,2026724
GB_GCA_012797215.1,2026724
GB_GCA_002436085.1,1951437
GB_GCA_012522475.1,2026724
RS_GCF_900184705.1,1986204
GB_GCA_002452315.1,1951443
GB_GCA_002403205.1,1951411
GB_GCA_007135845.1,2019484
GB_GCA_007119455.1,2019484
GB_GCA_001508595.1,1635294
GB_GCA_003563055.1,2024896
GB_GCA_002436005.1,1951438
GB_GCA_003542325.1,2024896
GB_GCA_011620555.1,2024896
GB_GCA_002403105.1,1951412
GB_GCA_012797975.1,1966340
GB_GCA_012797815.1,2026724
GB_GCA_012798455.1,2026724
GB_GCA_003446605.1,2024896
GB_GCA_011176685.1,2052143
GB_GCA_002412595.1,1951422
RS_GCF_003966975.1,913107
GB_GCA_013178095.1,2052143
GB_GCA_013824865.1,1872519
GB_GCA_903828565.1,904068
GB_GCA_008363285.1,2026724
GB_GCA_900696595.1,166587
GB_GCA_013388795.1,2026724
GB_GCA_002343775.1,1950199
GB_GCA_013112685.1,2026724
GB_GCA_002345215.1,1950194
GB_GCA_003524705.1,2052143
GB_GCA_001567105.1,1617415
GB_GCA_011046595.1,2026724
GB_GCA_003599285.1,2024896
GB_GCA_013140605.1,2073117
GB_GCA_903914955.1,166587
GB_GCA_014379595.1,2073117
GB_GCA_009885525.1,2024896
GB_GCA_903837815.1,166587
GB_GCA_009885945.1,2024896
GB_GCA_003577395.1,2052143
GB_GCA_011362695.1,2052143
GB_GCA_002050275.1,1961100
GB_GCA_011331405.1,2052143
GB_GCA_013360875.1,2073117
GB_GCA_013388685.1,2026724
GB_GCA_003484265.1,2052143
GB_GCA_002418205.1,1950217
GB_GCA_001796785.1,1797644
GB_GCA_003141915.1,2052143
GB_GCA_003158885.1,2052143
GB_GCA_002473085.1,1950225
GB_GCA_003598975.1,2024896
GB_GCA_009885445.1,2024896
GB_GCA_011389535.1,2073117
GB_GCA_013152325.1,2026724
GB_GCA_014382535.1,2073117
GB_GCA_003694975.1,2052143
GB_GCA_002418215.1,1950216
GB_GCA_011367945.1,2052143
GB_GCA_903908605.1,452435
GB_GCA_903910795.1,452435
GB_GCA_903854805.1,452435
GB_GCA_903846015.1,452435
GB_GCA_903838415.1,452435
GB_GCA_002412925.1,1950213
GB_GCA_005778035.1,2026724
GB_GCA_903882765.1,452435
GB_GCA_003130845.1,2052143
GB_GCA_011047105.1,2026724
GB_GCA_903875215.1,452435
GB_GCA_903822545.1,452435
GB_GCA_001872455.1,1805003
GB_GCA_002840685.1,2013729
GB_GCA_903873975.1,444458
GB_GCA_903884265.1,444458
GB_GCA_903829085.1,444458
GB_GCA_002294405.1,1950227
GB_GCA_009772985.1,2024896
GB_GCA_001872165.1,1805004
GB_GCA_011370595.1,2052143
GB_GCA_001796335.1,1797612
GB_GCA_003130835.1,2052143
GB_GCA_003327455.1,2052143
GB_GCA_002402275.1,1950210
GB_GCA_012798185.1,2026724
GB_GCA_011368195.1,2026724
GB_GCA_011055765.1,2026724
GB_GCA_001795165.1,1797651
GB_GCA_002050125.1,1961101
GB_GCA_903871905.1,166587
GB_GCA_012516075.1,2026724
GB_GCA_001795335.1,1797669
GB_GCA_011055775.1,2026724
GB_GCA_002428565.1,1950219
GB_GCA_003105035.1,2073117
GB_GCA_011329365.1,2026724
GB_GCA_903872065.1,444458
GB_GCA_003648195.1,2026724
GB_GCA_011039385.1,2026724
GB_GCA_003694235.1,2052143
GB_GCA_014382605.1,2052143
GB_GCA_003513015.1,2026724
GB_GCA_011176615.1,2052143
GB_GCA_011051635.1,2026724
GB_GCA_013359445.1,2073117
GB_GCA_003250455.1,2026724
GB_GCA_003486225.1,2026724
GB_GCA_004297445.1,2052143
GB_GCA_013112575.1,2026724
GB_GCA_009391835.1,2026724
GB_GCA_900299355.1,2024896
GB_GCA_013153135.1,2026724
GB_GCA_013153335.1,2026724
GB_GCA_013153375.1,2026724
GB_GCA_011176535.1,2052143
GB_GCA_011322445.1,2026724
GB_GCA_013154225.1,2026724
GB_GCA_004376465.1,2073117
GB_GCA_004376895.1,2073117
GB_GCA_011174825.1,2052143
GB_GCA_011174845.1,2052143
GB_GCA_011192015.1,2052143
GB_GCA_011046615.1,2026724
GB_GCA_001796965.1,1797659
GB_GCA_003141675.1,2052143
GB_GCA_011047095.1,2026724
GB_GCA_011367385.1,2026724
GB_GCA_002455335.1,1950222
GB_GCA_002346435.1,1950202
GB_GCA_002377585.1,1950205
GB_GCA_002311455.1,1950187
GB_GCA_002296125.1,1950226
GB_GCA_003569365.1,2024896
GB_GCA_003670425.1,2026724
GB_GCA_002455215.1,1950224
GB_GCA_009841405.1,2026724
GB_GCA_011523515.1,2026724
GB_GCA_011523735.1,2026724
GB_GCA_002238485.1,1916092
GB_GCA_009840575.1,2026724
GB_GCA_011523705.1,2026724
GB_GCA_012270545.1,2052143
GB_GCA_011523545.1,2026724
GB_GCA_011525385.1,2026724
GB_GCA_002428985.1,1950218
GB_GCA_002699585.1,2024896
GB_GCA_003696565.1,2026724
GB_GCA_007693385.1,2024896
GB_GCA_002794515.1,2364211
GB_GCA_001567485.1,1617414
GB_GCA_001567085.1,1617416
GB_GCA_013360465.1,2052143
GB_GCA_011047115.1,2026724
GB_GCA_010092805.1,2026724
GB_GCA_003242205.1,2026724
GB_GCA_013388745.1,2026724
GB_GCA_013388735.1,2026724
GB_GCA_014338005.1,2026724
GB_GCA_903864435.1,166587
GB_GCA_002702065.1,2024896
GB_GCA_003695675.1,2026724
GB_GCA_011523615.1,2026724
GB_GCA_903877335.1,166587
GB_GCA_003697365.1,2026724
GB_GCA_010092845.1,2026724
GB_GCA_013112715.1,2026724
GB_GCA_008933735.1,2052143
GB_GCA_012031655.1,2052143
RS_GCF_003569045.1,913108
GB_GCA_012729765.1,2026724
GB_GCA_010092855.1,2026724
GB_GCA_002332795.1,1950189
GB_GCA_002794705.1,2364210
GB_GCA_003695215.1,2026724
GB_GCA_002352035.1,1950201
GB_GCA_013178165.1,2052143
GB_GCA_002385675.1,1950207
GB_GCA_011051745.1,2026724
GB_GCA_010092775.1,2026724
GB_GCA_010092885.1,2026724
GB_GCA_013112725.1,2026724
GB_GCA_900696625.1,166587
GB_GCA_014584575.1,2026724
GB_GCA_011525915.1,2614247
GB_GCA_002699125.1,2024896
GB_GCA_002746795.1,2026724
GB_GCA_014237545.1,2099665
RS_GCF_900066015.1,1806508
GB_GCA_009937635.1,2026724
GB_GCA_003696605.1,2026724
GB_GCA_007123775.1,2052143
GB_GCA_003519205.1,2026724
GB_GCA_011524645.1,2073117
GB_GCA_012515125.1,2026724
GB_GCA_002328075.1,1950190
GB_GCA_013139935.1,2614248
GB_GCA_011048175.1,2026724
RS_GCF_902812335.1,2026724
GB_GCA_002898735.1,2035417
GB_GCA_011048055.1,2026724
GB_GCA_011373175.1,2026724
RS_GCF_900187885.1,877466
GB_GCA_003154115.1,2052143
GB_GCA_011373615.1,2026724
RS_GCF_012931985.1,2704250
GB_GCA_903873965.1,77133
GB_GCA_903921365.1,77133
GB_GCA_003648125.1,2026724
GB_GCA_011192155.1,2420334
GB_GCA_011046405.1,2026724
GB_GCA_011048615.1,2026724
GB_GCA_003648085.1,2026724
GB_GCA_012514315.1,2026724
GB_GCA_007118795.1,2497639
GB_GCA_007123205.1,2497639
GB_GCA_011053895.1,2026724
GB_GCA_011362935.1,2026724
GB_GCA_014360895.1,2497639
GB_GCA_011192125.1,2420334
GB_GCA_011388675.1,2026724
GB_GCA_003562365.1,2052143
GB_GCA_007125545.1,2497639
GB_GCA_007130345.1,2497639
GB_GCA_011370065.1,2026724
GB_GCA_009908585.1,2026724
GB_GCA_011192175.1,2420334
GB_GCA_012798275.1,2026724
GB_GCA_011370265.1,2052143
GB_GCA_012032575.1,2073117
GB_GCA_003695455.1,2026724
GB_GCA_003694775.1,2026724
GB_GCA_002084875.1,1972460
GB_GCA_011192195.1,2026724
GB_GCA_003130875.1,2099665
GB_GCA_011362805.1,2052143
GB_GCA_011368475.1,2052143
GB_GCA_012514775.1,2024896
GB_GCA_002391565.1,1950206
GB_GCA_003451595.1,2026724
GB_GCA_903879975.1,166587
GB_GCA_903858085.1,166587
RS_GCF_000281175.1,926550
GB_GCA_002415895.1,1950212
GB_GCA_003577005.1,2026724
GB_GCA_012032975.1,2614250
RS_GCF_006569185.1,1204385
GB_GCA_009838625.1,2605260
GB_GCA_009841235.1,2605255
GB_GCA_009840225.1,2605257
GB_GCA_011523365.1,2614250
GB_GCA_002238445.1,1919272
GB_GCA_009841145.1,2605256
GB_GCA_012271135.1,2306055
GB_GCA_002238555.1,1919271
GB_GCA_014155705.1,2705080
GB_GCA_013152585.1,2026724
GB_GCA_013152695.1,2026724
GB_GCA_011176555.1,2420332
GB_GCA_003694905.1,2420332
GB_GCA_013151415.1,2026724
